CFIP,FirstDateOrder,Year,MBD_0,MBD_1,MBD_2,MBD_3,MBD_4,MBD_5,MBD_6,MBD_7,MBD_8,MBD_9,MBD_10,MBD_11,MBD_12,bb,college,foreign,medianIncome,it
3.916700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.919183299999999814e+00,2.841119299999999903e+00,2.900694399999999895e+00,2.913020400000000176e+00,2.982867000000000157e+00,2.964378099999999794e+00,2.984921200000000052e+00,3.038333699999999915e+00,3.042442100000000149e+00,3.050659399999999799e+00,3.034225000000000172e+00,3.071202500000000057e+00,3.086241699999999977e+00,7.620000000000000284e+01,1.119999999999999929e+01,1.600000000000000089e+00,5.180800000000000000e+04,8.000000000000000444e-01
3.916700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,3.086241699999999977e+00,3.051217600000000196e+00,3.080061000000000160e+00,3.053277700000000205e+00,3.014133199999999846e+00,2.999711500000000086e+00,3.010012899999999991e+00,3.016193400000000135e+00,3.036795899999999993e+00,3.059458499999999859e+00,3.080061000000000160e+00,3.069759799999999927e+00,3.093273899999999799e+00,7.990000000000000568e+01,1.209999999999999964e+01,1.399999999999999911e+00,5.416700000000000000e+04,9.000000000000000222e-01
3.916900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.871500300000000117e+00,2.860105499999999967e+00,2.863523999999999958e+00,2.925056200000000217e+00,2.941008800000000090e+00,2.985448799999999903e+00,2.982030400000000192e+00,2.995704200000000039e+00,3.001401700000000172e+00,2.990006699999999906e+00,2.933032499999999931e+00,2.914800599999999964e+00,2.905996599999999930e+00,8.179999999999999716e+01,1.409999999999999964e+01,2.100000000000000089e+00,6.142400000000000000e+04,1.000000000000000000e+00
3.916900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.905996599999999930e+00,2.743096599999999885e+00,2.740818299999999930e+00,2.759044900000000133e+00,2.755627399999999838e+00,2.764740699999999940e+00,2.772714899999999982e+00,2.786384799999999995e+00,2.778410699999999789e+00,2.779549799999999848e+00,2.797776499999999889e+00,2.803472000000000186e+00,2.809794899999999984e+00,8.209999999999999432e+01,1.430000000000000071e+01,2.200000000000000178e+00,6.459400000000000000e+04,8.000000000000000444e-01
3.917100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.244625599999999999e+00,2.220036499999999968e+00,2.230574600000000185e+00,2.265701799999999988e+00,2.293803500000000106e+00,2.311367000000000171e+00,2.314879900000000212e+00,2.304341799999999996e+00,2.213010999999999839e+00,2.191934799999999850e+00,2.170858599999999861e+00,2.170858599999999861e+00,2.189268100000000050e+00,8.309999999999999432e+01,9.800000000000000711e+00,1.500000000000000000e+00,5.285500000000000000e+04,1.199999999999999956e+00
3.917100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.189268100000000050e+00,2.031134600000000123e+00,2.024106499999999809e+00,2.024106499999999809e+00,2.045190999999999981e+00,2.013564300000000085e+00,2.041676999999999964e+00,2.062761300000000020e+00,2.020592499999999792e+00,2.027620600000000106e+00,2.066275399999999873e+00,2.069789399999999890e+00,2.081645500000000037e+00,8.420000000000000284e+01,9.300000000000000711e+00,1.600000000000000089e+00,5.503000000000000000e+04,1.300000000000000044e+00
3.917300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,4.327742599999999662e+00,4.321932300000000282e+00,4.259954900000000322e+00,4.346141799999999833e+00,4.304501100000000413e+00,4.272544400000000131e+00,4.302564099999999669e+00,4.319026899999999891e+00,4.313216699999999904e+00,4.322900299999999696e+00,4.291912100000000230e+00,4.289975199999999766e+00,4.248785500000000326e+00,8.779999999999999716e+01,2.060000000000000142e+01,3.200000000000000178e+00,6.318900000000000000e+04,1.600000000000000089e+00
3.917300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,4.248785500000000326e+00,4.103940999999999839e+00,4.113596900000000112e+00,4.111665699999999646e+00,4.107803299999999602e+00,4.074006100000000075e+00,4.057590499999999878e+00,4.081731300000000395e+00,4.057590499999999878e+00,4.066280800000000362e+00,4.091387700000000294e+00,4.129047400000000145e+00,4.102509999999999657e+00,8.970000000000000284e+01,2.169999999999999929e+01,3.299999999999999822e+00,6.633700000000000000e+04,1.399999999999999911e+00
3.917500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.590612600000000043e+00,2.525994299999999804e+00,2.473124499999999948e+00,2.396757399999999816e+00,2.390883000000000091e+00,2.343887599999999960e+00,2.349762199999999801e+00,2.320390000000000175e+00,2.261645999999999823e+00,2.067790700000000204e+00,2.056041700000000194e+00,1.926804900000000043e+00,1.813670499999999963e+00,8.200000000000000000e+01,1.219999999999999929e+01,1.399999999999999911e+00,5.792500000000000000e+04,2.000000000000000111e-01
3.917500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.813670499999999963e+00,1.825485900000000106e+00,1.931824900000000067e+00,1.878655399999999975e+00,1.866840000000000055e+00,1.902286300000000097e+00,1.884563100000000047e+00,1.890470899999999954e+00,1.937732599999999916e+00,2.055886999999999798e+00,2.097241200000000028e+00,2.174041499999999960e+00,2.222222299999999873e+00,8.470000000000000284e+01,1.219999999999999929e+01,1.399999999999999911e+00,6.162600000000000000e+04,2.999999999999999889e-01
4.000100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,7.926754400000000089e-01,7.435172799999999471e-01,7.312277000000000360e-01,7.558068000000000008e-01,7.496620400000000295e-01,7.312277000000000360e-01,7.312277000000000360e-01,7.312277000000000360e-01,7.742411500000000446e-01,9.708737699999999693e-01,9.770185399999999909e-01,9.893081200000000131e-01,9.926017499999999494e-01,5.110000000000000142e+01,7.500000000000000000e+00,1.800000000000000044e+00,3.437500000000000000e+04,2.000000000000000111e-01
4.000100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,9.926017499999999494e-01,9.864364899999999992e-01,1.004932200000000053e+00,9.679408099999999848e-01,9.741060099999999666e-01,9.741060099999999666e-01,9.556103299999999523e-01,9.617755999999999528e-01,9.556103299999999523e-01,9.556103299999999523e-01,9.494451299999999705e-01,9.617755999999999528e-01,9.750077099999999719e-01,5.260000000000000142e+01,7.000000000000000000e+00,1.899999999999999911e+00,3.794000000000000000e+04,2.000000000000000111e-01
4.000300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,8.536064599999999558e-01,8.749466500000000480e-01,9.389671099999999937e-01,8.749466500000000480e-01,8.962867899999999999e-01,9.603072999999999748e-01,9.389671099999999937e-01,9.389671099999999937e-01,9.603072999999999748e-01,1.045668000000000042e+00,1.045668000000000042e+00,1.024327800000000011e+00,1.016088000000000102e+00,8.059999999999999432e+01,1.580000000000000071e+01,3.100000000000000089e+00,6.412200000000000000e+04,6.999999999999999556e-01
4.000300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.016088000000000102e+00,9.737510700000000519e-01,1.037256600000000084e+00,1.016088000000000102e+00,1.058425100000000008e+00,1.037256600000000084e+00,1.058425100000000008e+00,1.121930600000000000e+00,1.143099099999999924e+00,1.164267500000000011e+00,1.143099099999999924e+00,1.164267500000000011e+00,1.184323900000000096e+00,8.190000000000000568e+01,1.540000000000000036e+01,3.100000000000000089e+00,6.655200000000000000e+04,9.000000000000000222e-01
4.000500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.229508199999999940e+00,1.210879299999999992e+00,1.220193700000000048e+00,1.220193700000000048e+00,1.201564800000000099e+00,1.294709399999999899e+00,1.257451499999999944e+00,1.257451499999999944e+00,1.238822700000000054e+00,1.229508199999999940e+00,1.201564800000000099e+00,1.192250400000000043e+00,1.166044800000000103e+00,7.079999999999999716e+01,1.150000000000000000e+01,1.600000000000000089e+00,4.239200000000000000e+04,5.000000000000000000e-01
4.000500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.166044800000000103e+00,7.929104599999999836e-01,7.835820900000000089e-01,7.835820900000000089e-01,8.115671899999999939e-01,8.302238600000000357e-01,8.302238600000000357e-01,8.768656799999999807e-01,8.955224200000000412e-01,9.141790899999999720e-01,9.328358199999999822e-01,9.141790899999999720e-01,9.122219099999999692e-01,7.279999999999999716e+01,9.800000000000000711e+00,1.600000000000000089e+00,4.514800000000000000e+04,5.999999999999999778e-01
4.000700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.144970400000000055e+00,2.071005800000000008e+00,2.071005800000000008e+00,2.071005800000000008e+00,2.071005800000000008e+00,2.095660699999999821e+00,2.071005800000000008e+00,1.997041499999999914e+00,2.021696299999999891e+00,1.997041499999999914e+00,1.947731700000000066e+00,1.898422099999999890e+00,1.939546599999999899e+00,8.300000000000000000e+01,1.830000000000000071e+01,1.050000000000000000e+01,5.508300000000000000e+04,2.999999999999999889e-01
4.000700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.939546599999999899e+00,1.259445799999999949e+00,1.284634700000000018e+00,1.284634700000000018e+00,1.284634700000000018e+00,1.309823600000000088e+00,1.335012599999999994e+00,1.335012599999999994e+00,1.284634700000000018e+00,1.284634700000000018e+00,1.284634700000000018e+00,1.284634700000000018e+00,1.270648000000000000e+00,8.729999999999999716e+01,1.619999999999999929e+01,1.119999999999999929e+01,6.015200000000000000e+04,1.600000000000000089e+00
4.000900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.689689900000000078e+00,1.713404900000000008e+00,1.695618599999999976e+00,1.968340500000000048e+00,1.962411799999999928e+00,1.938696900000000056e+00,1.997984200000000099e+00,2.027627900000000150e+00,2.069129000000000218e+00,2.039485500000000062e+00,2.021699200000000030e+00,2.015770400000000073e+00,2.047413800000000172e+00,7.609999999999999432e+01,1.150000000000000000e+01,3.500000000000000000e+00,4.709500000000000000e+04,6.999999999999999556e-01
4.000900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.047413800000000172e+00,2.017480899999999799e+00,2.023467500000000197e+00,2.005507699999999893e+00,1.987547900000000034e+00,2.017480899999999799e+00,2.047413800000000172e+00,2.041427099999999939e+00,2.029453999999999869e+00,1.981561300000000081e+00,1.957614900000000047e+00,1.951628300000000094e+00,1.997685600000000061e+00,8.240000000000000568e+01,1.000000000000000000e+01,4.200000000000000178e+00,5.036500000000000000e+04,1.000000000000000056e-01
4.001100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.235216899999999951e+00,1.143232599999999932e+00,1.116951299999999980e+00,1.182654400000000106e+00,1.195795100000000000e+00,1.156373099999999932e+00,1.169513800000000048e+00,1.130092000000000096e+00,1.156373099999999932e+00,1.103810799999999981e+00,1.064389000000000030e+00,1.064389000000000030e+00,9.880121400000000387e-01,7.440000000000000568e+01,1.459999999999999964e+01,8.900000000000000355e+00,4.963800000000000000e+04,0.000000000000000000e+00
4.001100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,9.880121400000000387e-01,8.694506899999999705e-01,8.694506899999999705e-01,8.431036499999999823e-01,8.299301900000000121e-01,8.299301900000000121e-01,8.694506899999999705e-01,8.826241500000000517e-01,9.484916300000000300e-01,9.748386100000000498e-01,9.748386100000000498e-01,9.616651499999999686e-01,9.690694199999999592e-01,7.879999999999999716e+01,1.169999999999999929e+01,7.500000000000000000e+00,5.253800000000000000e+04,2.000000000000000111e-01
4.001300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.234433899999999973e+01,1.157031899999999958e+01,1.224437299999999951e+01,1.235290700000000008e+01,1.238146899999999917e+01,1.238146899999999917e+01,1.235005199999999981e+01,1.235576299999999961e+01,1.231292200000000037e+01,1.226722200000000029e+01,1.225865499999999919e+01,1.215583200000000019e+01,1.188205100000000058e+01,7.379999999999999716e+01,1.480000000000000071e+01,2.600000000000000089e+00,4.717500000000000000e+04,9.000000000000000222e-01
4.001300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.188205100000000058e+01,1.188486600000000060e+01,1.194676600000000022e+01,1.191300200000000054e+01,1.187360999999999933e+01,1.183703299999999992e+01,1.181733799999999945e+01,1.179201499999999925e+01,1.172167400000000015e+01,1.173011499999999963e+01,1.167946899999999921e+01,1.167665500000000023e+01,1.143953199999999981e+01,7.600000000000000000e+01,1.540000000000000036e+01,2.600000000000000089e+00,4.922500000000000000e+04,1.100000000000000089e+00
4.001500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.578035199999999971e+00,1.495940899999999907e+00,1.509623299999999890e+00,1.477697700000000003e+00,1.486819300000000066e+00,1.482258599999999982e+00,1.491380099999999986e+00,1.464015400000000078e+00,1.450332900000000036e+00,1.450332900000000036e+00,1.436650500000000052e+00,1.436650500000000052e+00,1.435297400000000057e+00,7.350000000000000000e+01,1.130000000000000071e+01,5.900000000000000355e+00,4.649900000000000000e+04,1.300000000000000044e+00
4.001500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.435297400000000057e+00,1.366732199999999953e+00,1.375874199999999936e+00,1.389587300000000081e+00,1.375874199999999936e+00,1.362161200000000072e+00,1.334735199999999899e+00,1.343877100000000047e+00,1.362161200000000072e+00,1.366732199999999953e+00,1.371303200000000055e+00,1.371303200000000055e+00,1.359489100000000006e+00,7.640000000000000568e+01,1.100000000000000000e+01,5.299999999999999822e+00,4.756600000000000000e+04,1.199999999999999956e+00
4.001700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,6.323184999999999611e+00,6.237843999999999944e+00,6.272575899999999649e+00,6.301353500000000274e+00,6.294407399999999875e+00,6.275552700000000428e+00,6.303338100000000388e+00,6.327154199999999840e+00,6.368832600000000177e+00,6.332116100000000358e+00,6.324177299999999669e+00,6.278529599999999711e+00,6.046991300000000180e+00,8.879999999999999716e+01,1.989999999999999858e+01,4.700000000000000178e+00,7.359100000000000000e+04,1.600000000000000089e+00
4.001700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,6.046991300000000180e+00,5.819458000000000020e+00,5.857058999999999571e+00,5.870556399999999897e+00,5.804996000000000045e+00,5.736543199999999842e+00,5.670982799999999990e+00,5.671947000000000294e+00,5.649772200000000133e+00,5.669054499999999663e+00,5.711475799999999658e+00,5.711475799999999658e+00,5.556386500000000339e+00,9.129999999999999716e+01,2.239999999999999858e+01,5.200000000000000178e+00,7.697300000000000000e+04,1.300000000000000044e+00
4.001900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.678991599999999806e+00,2.745412799999999987e+00,2.753715500000000205e+00,2.781390899999999888e+00,2.778623300000000018e+00,2.748180399999999857e+00,2.728807399999999994e+00,2.695596899999999962e+00,2.731574999999999864e+00,2.709434499999999968e+00,2.714969599999999872e+00,2.678991599999999806e+00,2.654867199999999983e+00,6.909999999999999432e+01,1.200000000000000000e+01,3.500000000000000000e+00,5.114800000000000000e+04,8.000000000000000444e-01
4.001900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.654867199999999983e+00,2.494468900000000211e+00,2.522123800000000138e+00,2.516592999999999858e+00,2.538716799999999996e+00,2.547013300000000147e+00,2.558075200000000216e+00,2.547013300000000147e+00,2.558075200000000216e+00,2.569137099999999840e+00,2.599557599999999802e+00,2.599557599999999802e+00,2.601872199999999857e+00,7.420000000000000284e+01,1.200000000000000000e+01,3.799999999999999822e+00,5.290600000000000000e+04,8.000000000000000444e-01
4.002100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,3.028691499999999870e+00,3.031350600000000117e+00,3.073895900000000125e+00,3.068577799999999911e+00,3.034009699999999921e+00,3.026032400000000067e+00,3.031350600000000117e+00,3.041986899999999938e+00,2.964873600000000220e+00,2.935623600000000000e+00,2.948919099999999904e+00,2.951578099999999871e+00,2.931923400000000068e+00,7.400000000000000000e+01,1.730000000000000071e+01,3.399999999999999911e+00,4.337800000000000000e+04,6.999999999999999556e-01
4.002100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.931923400000000068e+00,3.008592099999999991e+00,2.990085800000000127e+00,3.003304700000000160e+00,3.029742199999999830e+00,3.048248500000000138e+00,3.077329900000000062e+00,3.040317299999999889e+00,3.032386100000000084e+00,3.058823600000000198e+00,3.074686100000000089e+00,3.085261099999999868e+00,3.119097500000000078e+00,7.759999999999999432e+01,1.769999999999999929e+01,2.899999999999999911e+00,4.742100000000000000e+04,6.999999999999999556e-01
4.002300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.756876700000000069e+00,1.783495999999999970e+00,1.801242199999999904e+00,1.836734700000000053e+00,1.854481000000000046e+00,1.845607800000000021e+00,1.854481000000000046e+00,1.916592700000000038e+00,1.907719600000000071e+00,1.898846500000000104e+00,1.898846500000000104e+00,1.872227199999999980e+00,1.872993200000000025e+00,6.620000000000000284e+01,8.800000000000000711e+00,1.399999999999999911e+00,3.712100000000000000e+04,1.399999999999999911e+00
4.002300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.872993200000000025e+00,1.837317099999999925e+00,2.087049500000000002e+00,2.095968699999999796e+00,2.122725700000000160e+00,2.113806700000000038e+00,2.060292500000000082e+00,2.006778499999999799e+00,2.015697499999999920e+00,2.015697499999999920e+00,1.980021400000000042e+00,1.962183400000000022e+00,1.972386600000000101e+00,7.090000000000000568e+01,9.300000000000000711e+00,1.699999999999999956e+00,3.885400000000000000e+04,1.100000000000000089e+00
4.002500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.059357900000000186e+00,2.059357900000000186e+00,2.119927399999999906e+00,2.119927399999999906e+00,2.119927399999999906e+00,2.119927399999999906e+00,2.119927399999999906e+00,2.119927399999999906e+00,2.119927399999999906e+00,2.180496699999999954e+00,1.998788599999999915e+00,1.998788599999999915e+00,2.040816299999999917e+00,6.479999999999999716e+01,2.369999999999999929e+01,7.700000000000000178e+00,4.709500000000000000e+04,1.899999999999999911e+00
4.002500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.040816299999999917e+00,1.917130500000000071e+00,1.855287600000000037e+00,1.855287600000000037e+00,1.855287600000000037e+00,1.917130500000000071e+00,1.917130500000000071e+00,1.855287600000000037e+00,1.855287600000000037e+00,1.917130500000000071e+00,1.978973400000000105e+00,2.040816299999999917e+00,2.067669200000000096e+00,6.379999999999999716e+01,2.580000000000000071e+01,4.700000000000000178e+00,5.035000000000000000e+04,1.399999999999999911e+00
4.002700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,5.754892800000000364e+00,5.575211499999999987e+00,5.577063599999999788e+00,5.614574400000000409e+00,5.595124700000000395e+00,5.587251700000000376e+00,5.584936599999999807e+00,5.615500899999999795e+00,5.604849299999999701e+00,5.572433000000000192e+00,5.540942199999999929e+00,5.557613800000000381e+00,5.414020100000000113e+00,8.940000000000000568e+01,2.119999999999999929e+01,6.299999999999999822e+00,6.541200000000000000e+04,1.800000000000000044e+00
4.002700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,5.414020100000000113e+00,5.336735700000000193e+00,5.344967399999999813e+00,5.367832199999999609e+00,5.348625700000000371e+00,5.334906600000000054e+00,5.315242300000000419e+00,5.320730199999999854e+00,5.283688500000000232e+00,5.269969500000000195e+00,5.297864900000000432e+00,5.303352399999999633e+00,5.258669399999999605e+00,9.020000000000000284e+01,2.089999999999999858e+01,6.500000000000000000e+00,6.706800000000000000e+04,1.699999999999999956e+00
4.002900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.136902000000000079e+00,1.089531100000000086e+00,1.089531100000000086e+00,1.065845600000000060e+00,1.065845600000000060e+00,1.065845600000000060e+00,1.089531100000000086e+00,1.113216500000000053e+00,1.113216500000000053e+00,1.089531100000000086e+00,1.065845600000000060e+00,1.042160200000000092e+00,1.045875899999999969e+00,6.829999999999999716e+01,1.009999999999999964e+01,1.100000000000000089e+00,4.227700000000000000e+04,2.000000000000000111e-01
4.002900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,1.045875899999999969e+00,1.140955600000000070e+00,1.164725400000000022e+00,1.140955600000000070e+00,1.045875899999999969e+00,1.045875899999999969e+00,1.022106100000000017e+00,9.983360799999999591e-01,9.745662200000000386e-01,9.983360799999999591e-01,1.045875899999999969e+00,1.045875899999999969e+00,1.068629700000000016e+00,7.509999999999999432e+01,1.030000000000000071e+01,1.199999999999999956e+00,4.369700000000000000e+04,0.000000000000000000e+00
4.003100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.144694599999999785e+00,2.081457599999999797e+00,2.075026799999999838e+00,2.090032100000000170e+00,2.117899200000000093e+00,2.106109399999999798e+00,2.198285100000000103e+00,2.225080499999999795e+00,2.250803900000000191e+00,2.260450099999999907e+00,2.274383799999999844e+00,2.244373099999999788e+00,2.245860299999999921e+00,8.629999999999999716e+01,1.369999999999999929e+01,5.900000000000000355e+00,5.237700000000000000e+04,1.300000000000000044e+00
4.003100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.245860299999999921e+00,2.301845300000000094e+00,2.307228600000000185e+00,2.305075200000000102e+00,2.293232199999999832e+00,2.262009899999999796e+00,2.238323900000000144e+00,2.196335100000000207e+00,2.181262300000000209e+00,2.183415399999999895e+00,2.180185600000000168e+00,2.185568799999999978e+00,2.181629899999999900e+00,8.720000000000000284e+01,1.430000000000000071e+01,5.700000000000000178e+00,5.448300000000000000e+04,1.300000000000000044e+00
4.003300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,5.253940200000000171e-01,5.691769100000000359e-01,5.691769100000000359e-01,5.691769100000000359e-01,5.691769100000000359e-01,5.691769100000000359e-01,5.910683300000000306e-01,6.786339900000000203e-01,6.786339900000000203e-01,6.348511599999999699e-01,6.348511599999999699e-01,6.129597399999999752e-01,5.308560100000000448e-01,8.000000000000000000e+01,8.800000000000000711e+00,5.999999999999999778e-01,4.958300000000000000e+04,1.399999999999999911e+00
4.003300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,5.308560100000000448e-01,9.068790100000000409e-01,8.847600199999999804e-01,8.626410399999999701e-01,8.626410399999999701e-01,8.405219900000000521e-01,8.405219900000000521e-01,8.405219900000000521e-01,8.184030100000000418e-01,8.405219900000000521e-01,8.405219900000000521e-01,7.962840199999999813e-01,8.044692900000000035e-01,7.850000000000000000e+01,1.209999999999999964e+01,6.999999999999999556e-01,5.478700000000000000e+04,2.500000000000000000e+00
4.003500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.659338700000000166e+00,2.597287399999999913e+00,2.641609700000000061e+00,2.677067500000000155e+00,2.668203099999999939e+00,2.623880900000000072e+00,2.615016499999999855e+00,2.615016499999999855e+00,2.615016499999999855e+00,2.588423000000000140e+00,2.588423000000000140e+00,2.544100799999999829e+00,2.532097100000000101e+00,7.240000000000000568e+01,9.500000000000000000e+00,1.699999999999999956e+00,4.300300000000000000e+04,1.199999999999999956e+00
4.003500000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.532097100000000101e+00,2.603423600000000171e+00,2.514265299999999925e+00,2.434022899999999989e+00,2.362696199999999802e+00,2.344864400000000071e+00,2.353780299999999936e+00,2.389443599999999890e+00,2.389443599999999890e+00,2.380527700000000024e+00,2.353780299999999936e+00,2.416191099999999814e+00,2.359249399999999941e+00,7.340000000000000568e+01,9.500000000000000000e+00,1.399999999999999911e+00,4.509400000000000000e+04,9.000000000000000222e-01
4.003700000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.794455500000000203e+00,2.768512199999999979e+00,2.785190099999999891e+00,2.840782599999999825e+00,2.846342100000000208e+00,2.859313699999999958e+00,2.888962999999999948e+00,2.892669199999999829e+00,2.951967999999999925e+00,2.890816200000000169e+00,2.853754299999999855e+00,2.859313699999999958e+00,2.792237800000000103e+00,8.200000000000000000e+01,1.109999999999999964e+01,2.000000000000000000e+00,5.231500000000000000e+04,1.500000000000000000e+00
4.003700000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.792237800000000103e+00,2.772004100000000193e+00,2.808792400000000189e+00,2.823507799999999790e+00,2.808792400000000189e+00,2.788558699999999835e+00,2.762806900000000176e+00,2.768325100000000205e+00,2.744412699999999816e+00,2.737055100000000074e+00,2.748091699999999804e+00,2.772004100000000193e+00,2.711262500000000131e+00,8.390000000000000568e+01,1.200000000000000000e+01,2.000000000000000000e+00,5.638400000000000000e+04,1.100000000000000089e+00
4.003900000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.638920499999999780e+00,2.616053099999999798e+00,2.629773600000000044e+00,2.661788200000000160e+00,2.730391000000000012e+00,2.753258699999999948e+00,2.734964600000000079e+00,2.757832099999999897e+00,2.821861499999999801e+00,2.840155600000000113e+00,2.844728899999999783e+00,2.808140799999999881e+00,2.799706200000000145e+00,8.420000000000000284e+01,1.800000000000000000e+01,6.900000000000000355e+00,5.135100000000000000e+04,1.100000000000000089e+00
4.003900000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.799706200000000145e+00,2.698733299999999780e+00,2.735450699999999902e+00,2.749219699999999822e+00,2.749219699999999822e+00,2.712502199999999863e+00,2.684964200000000023e+00,2.671195299999999939e+00,2.675784800000000185e+00,2.662015699999999985e+00,2.629888100000000062e+00,2.662015699999999985e+00,2.675862099999999799e+00,8.920000000000000284e+01,1.989999999999999858e+01,5.900000000000000355e+00,5.507400000000000000e+04,2.000000000000000000e+00
4.004100000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.692181099999999994e+00,2.653250700000000073e+00,2.620309600000000128e+00,2.590363299999999924e+00,2.596352599999999899e+00,2.623304399999999870e+00,2.599347100000000133e+00,2.611325700000000083e+00,2.665229300000000023e+00,2.683196999999999832e+00,2.698170199999999852e+00,2.641272100000000123e+00,2.578312599999999843e+00,7.290000000000000568e+01,1.230000000000000071e+01,2.000000000000000000e+00,4.426800000000000000e+04,8.000000000000000444e-01
4.004100000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.578312599999999843e+00,2.690928500000000057e+00,2.735382099999999816e+00,2.693891999999999953e+00,2.705746400000000218e+00,2.673147000000000162e+00,2.667219900000000088e+00,2.646474800000000016e+00,2.613875399999999960e+00,2.607948299999999886e+00,2.720564400000000216e+00,2.720564400000000216e+00,2.701829699999999779e+00,7.629999999999999716e+01,1.250000000000000000e+01,1.899999999999999911e+00,4.658800000000000000e+04,6.999999999999999556e-01
4.004300000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,2.815723399999999987e+00,3.763590799999999792e+00,2.927237299999999820e+00,2.982994099999999982e+00,2.927237299999999820e+00,2.871480200000000149e+00,2.815723399999999987e+00,2.871480200000000149e+00,2.815723399999999987e+00,2.704209599999999991e+00,2.620574200000000076e+00,2.704209599999999991e+00,2.800336099999999995e+00,8.040000000000000568e+01,1.409999999999999964e+01,2.299999999999999822e+00,5.116900000000000000e+04,1.000000000000000056e-01
4.004300000000000000e+04,1.700000000000000000e+01,2.021000000000000000e+03,2.800336099999999995e+00,2.604312399999999972e+00,2.688322499999999948e+00,2.632315900000000042e+00,2.632315900000000042e+00,2.604312399999999972e+00,2.632315900000000042e+00,2.660319299999999831e+00,2.660319299999999831e+00,2.576309199999999855e+00,2.604312399999999972e+00,2.604312399999999972e+00,2.584995699999999896e+00,8.300000000000000000e+01,1.330000000000000071e+01,2.200000000000000178e+00,5.367200000000000000e+04,6.999999999999999556e-01
4.004500000000000000e+04,5.000000000000000000e+00,2.020000000000000000e+03,1.730769299999999955e+00,1.634615399999999941e+00,1.666666600000000109e+00,1.538461599999999985e+00,1.474358899999999917e+00,1.506410199999999922e+00,1.570512799999999931e+00,1.602564099999999936e+00,1.602564099999999936e+00,1.570512799999999931e+00,1.634615399999999941e+00,1.634615399999999941e+00,1.588845599999999969e+00,7.470000000000000284e+01,1.550000000000000000e+01,2.600000000000000089e+00,4.826400000000000000e+04,2.399999999999999911e+00
