CFIP,FirstDateOrder,MBD_0,MBD_1,MBD_2,MBD_3,MBD_4,MBD_5,MBD_6,MBD_7,MBD_8,MBD_9,MBD_10,MBD_11,MBD_12,MBD_13,MBD_14,MBD_15,MBD_16,MBD_17,MBD_18,MBD_19,MBD_20
4.003000000000000000e+03,5.000000000000000000e+00,3.538681700000000152e+00,3.463541999999999899e+00,3.454403399999999902e+00,3.501112000000000002e+00,3.546805099999999822e+00,3.536650900000000153e+00,3.579298000000000091e+00,3.649360900000000019e+00,3.617883200000000077e+00,3.585390299999999808e+00,3.539697199999999988e+00,3.492988599999999888e+00,3.481889999999999930e+00,3.510321900000000106e+00,3.521491500000000219e+00,3.551954299999999787e+00,3.534692000000000167e+00,3.500167600000000157e+00,3.508290999999999826e+00,3.542815399999999837e+00,3.519460700000000219e+00
4.003000000000000000e+03,6.000000000000000000e+00,3.463541999999999899e+00,3.454403399999999902e+00,3.501112000000000002e+00,3.546805099999999822e+00,3.536650900000000153e+00,3.579298000000000091e+00,3.649360900000000019e+00,3.617883200000000077e+00,3.585390299999999808e+00,3.539697199999999988e+00,3.492988599999999888e+00,3.481889999999999930e+00,3.510321900000000106e+00,3.521491500000000219e+00,3.551954299999999787e+00,3.534692000000000167e+00,3.500167600000000157e+00,3.508290999999999826e+00,3.542815399999999837e+00,3.519460700000000219e+00,3.513368100000000105e+00
4.003000000000000000e+03,7.000000000000000000e+00,3.454403399999999902e+00,3.501112000000000002e+00,3.546805099999999822e+00,3.536650900000000153e+00,3.579298000000000091e+00,3.649360900000000019e+00,3.617883200000000077e+00,3.585390299999999808e+00,3.539697199999999988e+00,3.492988599999999888e+00,3.481889999999999930e+00,3.510321900000000106e+00,3.521491500000000219e+00,3.551954299999999787e+00,3.534692000000000167e+00,3.500167600000000157e+00,3.508290999999999826e+00,3.542815399999999837e+00,3.519460700000000219e+00,3.513368100000000105e+00,3.527584099999999889e+00
4.003000000000000000e+03,8.000000000000000000e+00,3.501112000000000002e+00,3.546805099999999822e+00,3.536650900000000153e+00,3.579298000000000091e+00,3.649360900000000019e+00,3.617883200000000077e+00,3.585390299999999808e+00,3.539697199999999988e+00,3.492988599999999888e+00,3.481889999999999930e+00,3.510321900000000106e+00,3.521491500000000219e+00,3.551954299999999787e+00,3.534692000000000167e+00,3.500167600000000157e+00,3.508290999999999826e+00,3.542815399999999837e+00,3.519460700000000219e+00,3.513368100000000105e+00,3.527584099999999889e+00,3.529614899999999889e+00
4.003000000000000000e+03,9.000000000000000000e+00,3.546805099999999822e+00,3.536650900000000153e+00,3.579298000000000091e+00,3.649360900000000019e+00,3.617883200000000077e+00,3.585390299999999808e+00,3.539697199999999988e+00,3.492988599999999888e+00,3.481889999999999930e+00,3.510321900000000106e+00,3.521491500000000219e+00,3.551954299999999787e+00,3.534692000000000167e+00,3.500167600000000157e+00,3.508290999999999826e+00,3.542815399999999837e+00,3.519460700000000219e+00,3.513368100000000105e+00,3.527584099999999889e+00,3.529614899999999889e+00,3.469879199999999830e+00
4.003000000000000000e+03,1.000000000000000000e+01,3.536650900000000153e+00,3.579298000000000091e+00,3.649360900000000019e+00,3.617883200000000077e+00,3.585390299999999808e+00,3.539697199999999988e+00,3.492988599999999888e+00,3.481889999999999930e+00,3.510321900000000106e+00,3.521491500000000219e+00,3.551954299999999787e+00,3.534692000000000167e+00,3.500167600000000157e+00,3.508290999999999826e+00,3.542815399999999837e+00,3.519460700000000219e+00,3.513368100000000105e+00,3.527584099999999889e+00,3.529614899999999889e+00,3.469879199999999830e+00,3.488008999999999915e+00
4.003000000000000000e+03,1.100000000000000000e+01,3.579298000000000091e+00,3.649360900000000019e+00,3.617883200000000077e+00,3.585390299999999808e+00,3.539697199999999988e+00,3.492988599999999888e+00,3.481889999999999930e+00,3.510321900000000106e+00,3.521491500000000219e+00,3.551954299999999787e+00,3.534692000000000167e+00,3.500167600000000157e+00,3.508290999999999826e+00,3.542815399999999837e+00,3.519460700000000219e+00,3.513368100000000105e+00,3.527584099999999889e+00,3.529614899999999889e+00,3.469879199999999830e+00,3.488008999999999915e+00,3.519232999999999834e+00
4.003000000000000000e+03,1.200000000000000000e+01,3.649360900000000019e+00,3.617883200000000077e+00,3.585390299999999808e+00,3.539697199999999988e+00,3.492988599999999888e+00,3.481889999999999930e+00,3.510321900000000106e+00,3.521491500000000219e+00,3.551954299999999787e+00,3.534692000000000167e+00,3.500167600000000157e+00,3.508290999999999826e+00,3.542815399999999837e+00,3.519460700000000219e+00,3.513368100000000105e+00,3.527584099999999889e+00,3.529614899999999889e+00,3.469879199999999830e+00,3.488008999999999915e+00,3.519232999999999834e+00,3.651178799999999836e+00
4.003000000000000000e+03,1.300000000000000000e+01,3.617883200000000077e+00,3.585390299999999808e+00,3.539697199999999988e+00,3.492988599999999888e+00,3.481889999999999930e+00,3.510321900000000106e+00,3.521491500000000219e+00,3.551954299999999787e+00,3.534692000000000167e+00,3.500167600000000157e+00,3.508290999999999826e+00,3.542815399999999837e+00,3.519460700000000219e+00,3.513368100000000105e+00,3.527584099999999889e+00,3.529614899999999889e+00,3.469879199999999830e+00,3.488008999999999915e+00,3.519232999999999834e+00,3.651178799999999836e+00,3.633049000000000195e+00
4.003000000000000000e+03,1.400000000000000000e+01,3.585390299999999808e+00,3.539697199999999988e+00,3.492988599999999888e+00,3.481889999999999930e+00,3.510321900000000106e+00,3.521491500000000219e+00,3.551954299999999787e+00,3.534692000000000167e+00,3.500167600000000157e+00,3.508290999999999826e+00,3.542815399999999837e+00,3.519460700000000219e+00,3.513368100000000105e+00,3.527584099999999889e+00,3.529614899999999889e+00,3.469879199999999830e+00,3.488008999999999915e+00,3.519232999999999834e+00,3.651178799999999836e+00,3.633049000000000195e+00,3.647149999999999892e+00
4.003000000000000000e+03,1.500000000000000000e+01,3.539697199999999988e+00,3.492988599999999888e+00,3.481889999999999930e+00,3.510321900000000106e+00,3.521491500000000219e+00,3.551954299999999787e+00,3.534692000000000167e+00,3.500167600000000157e+00,3.508290999999999826e+00,3.542815399999999837e+00,3.519460700000000219e+00,3.513368100000000105e+00,3.527584099999999889e+00,3.529614899999999889e+00,3.469879199999999830e+00,3.488008999999999915e+00,3.519232999999999834e+00,3.651178799999999836e+00,3.633049000000000195e+00,3.647149999999999892e+00,3.709597800000000056e+00
4.003000000000000000e+03,1.600000000000000000e+01,3.492988599999999888e+00,3.481889999999999930e+00,3.510321900000000106e+00,3.521491500000000219e+00,3.551954299999999787e+00,3.534692000000000167e+00,3.500167600000000157e+00,3.508290999999999826e+00,3.542815399999999837e+00,3.519460700000000219e+00,3.513368100000000105e+00,3.527584099999999889e+00,3.529614899999999889e+00,3.469879199999999830e+00,3.488008999999999915e+00,3.519232999999999834e+00,3.651178799999999836e+00,3.633049000000000195e+00,3.647149999999999892e+00,3.709597800000000056e+00,3.652186200000000049e+00
4.005000000000000000e+03,0.000000000000000000e+00,6.231797700000000440e+00,6.389820600000000184e+00,6.436676000000000286e+00,6.399926699999999968e+00,6.366851800000000061e+00,6.235868499999999592e+00,6.157185600000000036e+00,5.996201499999999740e+00,6.055892000000000053e+00,6.077598100000000336e+00,6.098399200000000242e+00,6.102921000000000262e+00,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00
4.005000000000000000e+03,1.000000000000000000e+00,6.389820600000000184e+00,6.436676000000000286e+00,6.399926699999999968e+00,6.366851800000000061e+00,6.235868499999999592e+00,6.157185600000000036e+00,5.996201499999999740e+00,6.055892000000000053e+00,6.077598100000000336e+00,6.098399200000000242e+00,6.102921000000000262e+00,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00
4.005000000000000000e+03,2.000000000000000000e+00,6.436676000000000286e+00,6.399926699999999968e+00,6.366851800000000061e+00,6.235868499999999592e+00,6.157185600000000036e+00,5.996201499999999740e+00,6.055892000000000053e+00,6.077598100000000336e+00,6.098399200000000242e+00,6.102921000000000262e+00,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00
4.005000000000000000e+03,3.000000000000000000e+00,6.399926699999999968e+00,6.366851800000000061e+00,6.235868499999999592e+00,6.157185600000000036e+00,5.996201499999999740e+00,6.055892000000000053e+00,6.077598100000000336e+00,6.098399200000000242e+00,6.102921000000000262e+00,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00
4.005000000000000000e+03,4.000000000000000000e+00,6.366851800000000061e+00,6.235868499999999592e+00,6.157185600000000036e+00,5.996201499999999740e+00,6.055892000000000053e+00,6.077598100000000336e+00,6.098399200000000242e+00,6.102921000000000262e+00,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00
4.005000000000000000e+03,5.000000000000000000e+00,6.235868499999999592e+00,6.157185600000000036e+00,5.996201499999999740e+00,6.055892000000000053e+00,6.077598100000000336e+00,6.098399200000000242e+00,6.102921000000000262e+00,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00,5.802447299999999863e+00
4.005000000000000000e+03,6.000000000000000000e+00,6.157185600000000036e+00,5.996201499999999740e+00,6.055892000000000053e+00,6.077598100000000336e+00,6.098399200000000242e+00,6.102921000000000262e+00,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00,5.802447299999999863e+00,5.801554199999999994e+00
4.005000000000000000e+03,7.000000000000000000e+00,5.996201499999999740e+00,6.055892000000000053e+00,6.077598100000000336e+00,6.098399200000000242e+00,6.102921000000000262e+00,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00,5.802447299999999863e+00,5.801554199999999994e+00,5.797981700000000238e+00
4.005000000000000000e+03,8.000000000000000000e+00,6.055892000000000053e+00,6.077598100000000336e+00,6.098399200000000242e+00,6.102921000000000262e+00,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00,5.802447299999999863e+00,5.801554199999999994e+00,5.797981700000000238e+00,5.794409299999999874e+00
4.005000000000000000e+03,9.000000000000000000e+00,6.077598100000000336e+00,6.098399200000000242e+00,6.102921000000000262e+00,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00,5.802447299999999863e+00,5.801554199999999994e+00,5.797981700000000238e+00,5.794409299999999874e+00,5.761654899999999913e+00
4.005000000000000000e+03,1.000000000000000000e+01,6.098399200000000242e+00,6.102921000000000262e+00,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00,5.802447299999999863e+00,5.801554199999999994e+00,5.797981700000000238e+00,5.794409299999999874e+00,5.761654899999999913e+00,5.763421499999999753e+00
4.005000000000000000e+03,1.100000000000000000e+01,6.102921000000000262e+00,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00,5.802447299999999863e+00,5.801554199999999994e+00,5.797981700000000238e+00,5.794409299999999874e+00,5.761654899999999913e+00,5.763421499999999753e+00,5.841150299999999795e+00
4.005000000000000000e+03,1.200000000000000000e+01,6.136383999999999617e+00,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00,5.802447299999999863e+00,5.801554199999999994e+00,5.797981700000000238e+00,5.794409299999999874e+00,5.761654899999999913e+00,5.763421499999999753e+00,5.841150299999999795e+00,5.867649100000000395e+00
4.005000000000000000e+03,1.300000000000000000e+01,6.161707400000000057e+00,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00,5.802447299999999863e+00,5.801554199999999994e+00,5.797981700000000238e+00,5.794409299999999874e+00,5.761654899999999913e+00,5.763421499999999753e+00,5.841150299999999795e+00,5.867649100000000395e+00,5.857932599999999823e+00
4.005000000000000000e+03,1.400000000000000000e+01,6.159898799999999675e+00,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00,5.802447299999999863e+00,5.801554199999999994e+00,5.797981700000000238e+00,5.794409299999999874e+00,5.761654899999999913e+00,5.763421499999999753e+00,5.841150299999999795e+00,5.867649100000000395e+00,5.857932599999999823e+00,5.924179099999999920e+00
4.005000000000000000e+03,1.500000000000000000e+01,6.136383999999999617e+00,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00,5.802447299999999863e+00,5.801554199999999994e+00,5.797981700000000238e+00,5.794409299999999874e+00,5.761654899999999913e+00,5.763421499999999753e+00,5.841150299999999795e+00,5.867649100000000395e+00,5.857932599999999823e+00,5.924179099999999920e+00,6.039888900000000227e+00
4.005000000000000000e+03,1.600000000000000000e+01,6.025142699999999962e+00,5.888184500000000376e+00,5.522014600000000328e+00,5.765830000000000233e+00,5.792622999999999855e+00,5.785478099999999735e+00,5.790836800000000117e+00,5.820309199999999628e+00,5.820309199999999628e+00,5.802447299999999863e+00,5.801554199999999994e+00,5.797981700000000238e+00,5.794409299999999874e+00,5.761654899999999913e+00,5.763421499999999753e+00,5.841150299999999795e+00,5.867649100000000395e+00,5.857932599999999823e+00,5.924179099999999920e+00,6.039888900000000227e+00,6.043422200000000188e+00
4.007000000000000000e+03,0.000000000000000000e+00,4.177595099999999562e+00,4.241393099999999805e+00,4.220127100000000020e+00,4.274473699999999710e+00,4.272110900000000377e+00,4.258419499999999580e+00,4.220817600000000169e+00,4.014006600000000091e+00,4.272520100000000376e+00,4.328922699999999679e+00,4.324222599999999694e+00,4.307771699999999981e+00,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00
4.007000000000000000e+03,1.000000000000000000e+00,4.241393099999999805e+00,4.220127100000000020e+00,4.274473699999999710e+00,4.272110900000000377e+00,4.258419499999999580e+00,4.220817600000000169e+00,4.014006600000000091e+00,4.272520100000000376e+00,4.328922699999999679e+00,4.324222599999999694e+00,4.307771699999999981e+00,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00
4.007000000000000000e+03,2.000000000000000000e+00,4.220127100000000020e+00,4.274473699999999710e+00,4.272110900000000377e+00,4.258419499999999580e+00,4.220817600000000169e+00,4.014006600000000091e+00,4.272520100000000376e+00,4.328922699999999679e+00,4.324222599999999694e+00,4.307771699999999981e+00,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00
4.007000000000000000e+03,3.000000000000000000e+00,4.274473699999999710e+00,4.272110900000000377e+00,4.258419499999999580e+00,4.220817600000000169e+00,4.014006600000000091e+00,4.272520100000000376e+00,4.328922699999999679e+00,4.324222599999999694e+00,4.307771699999999981e+00,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00
4.007000000000000000e+03,4.000000000000000000e+00,4.272110900000000377e+00,4.258419499999999580e+00,4.220817600000000169e+00,4.014006600000000091e+00,4.272520100000000376e+00,4.328922699999999679e+00,4.324222599999999694e+00,4.307771699999999981e+00,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00
4.007000000000000000e+03,5.000000000000000000e+00,4.258419499999999580e+00,4.220817600000000169e+00,4.014006600000000091e+00,4.272520100000000376e+00,4.328922699999999679e+00,4.324222599999999694e+00,4.307771699999999981e+00,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00,4.201896699999999818e+00
4.007000000000000000e+03,6.000000000000000000e+00,4.220817600000000169e+00,4.014006600000000091e+00,4.272520100000000376e+00,4.328922699999999679e+00,4.324222599999999694e+00,4.307771699999999981e+00,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00,4.201896699999999818e+00,4.178539800000000248e+00
4.007000000000000000e+03,7.000000000000000000e+00,4.014006600000000091e+00,4.272520100000000376e+00,4.328922699999999679e+00,4.324222599999999694e+00,4.307771699999999981e+00,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00,4.201896699999999818e+00,4.178539800000000248e+00,4.150511700000000026e+00
4.007000000000000000e+03,8.000000000000000000e+00,4.272520100000000376e+00,4.328922699999999679e+00,4.324222599999999694e+00,4.307771699999999981e+00,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00,4.201896699999999818e+00,4.178539800000000248e+00,4.150511700000000026e+00,4.152847300000000352e+00
4.007000000000000000e+03,9.000000000000000000e+00,4.328922699999999679e+00,4.324222599999999694e+00,4.307771699999999981e+00,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00,4.201896699999999818e+00,4.178539800000000248e+00,4.150511700000000026e+00,4.152847300000000352e+00,4.117428799999999889e+00
4.007000000000000000e+03,1.000000000000000000e+01,4.324222599999999694e+00,4.307771699999999981e+00,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00,4.201896699999999818e+00,4.178539800000000248e+00,4.150511700000000026e+00,4.152847300000000352e+00,4.117428799999999889e+00,4.170721499999999970e+00
4.007000000000000000e+03,1.100000000000000000e+01,4.307771699999999981e+00,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00,4.201896699999999818e+00,4.178539800000000248e+00,4.150511700000000026e+00,4.152847300000000352e+00,4.117428799999999889e+00,4.170721499999999970e+00,4.193891999999999953e+00
4.007000000000000000e+03,1.200000000000000000e+01,4.390026100000000042e+00,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00,4.201896699999999818e+00,4.178539800000000248e+00,4.150511700000000026e+00,4.152847300000000352e+00,4.117428799999999889e+00,4.170721499999999970e+00,4.193891999999999953e+00,4.175355399999999939e+00
4.007000000000000000e+03,1.300000000000000000e+01,4.392376399999999848e+00,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00,4.201896699999999818e+00,4.178539800000000248e+00,4.150511700000000026e+00,4.152847300000000352e+00,4.117428799999999889e+00,4.170721499999999970e+00,4.193891999999999953e+00,4.175355399999999939e+00,4.163770200000000088e+00
4.007000000000000000e+03,1.400000000000000000e+01,4.340673400000000015e+00,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00,4.201896699999999818e+00,4.178539800000000248e+00,4.150511700000000026e+00,4.152847300000000352e+00,4.117428799999999889e+00,4.170721499999999970e+00,4.193891999999999953e+00,4.175355399999999939e+00,4.163770200000000088e+00,4.189258099999999985e+00
4.007000000000000000e+03,1.500000000000000000e+01,4.230217900000000419e+00,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00,4.201896699999999818e+00,4.178539800000000248e+00,4.150511700000000026e+00,4.152847300000000352e+00,4.117428799999999889e+00,4.170721499999999970e+00,4.193891999999999953e+00,4.175355399999999939e+00,4.163770200000000088e+00,4.189258099999999985e+00,4.230965099999999701e+00
4.007000000000000000e+03,1.600000000000000000e+01,4.197316200000000386e+00,4.190217999999999776e+00,4.288316700000000203e+00,4.241603399999999802e+00,4.206567800000000190e+00,4.190217999999999776e+00,4.183211299999999966e+00,4.204232199999999864e+00,4.197225099999999820e+00,4.201896699999999818e+00,4.178539800000000248e+00,4.150511700000000026e+00,4.152847300000000352e+00,4.117428799999999889e+00,4.170721499999999970e+00,4.193891999999999953e+00,4.175355399999999939e+00,4.163770200000000088e+00,4.189258099999999985e+00,4.230965099999999701e+00,4.212428599999999967e+00
4.009000000000000000e+03,0.000000000000000000e+00,1.838316000000000061e+00,1.779840700000000053e+00,1.801768899999999896e+00,1.838316000000000061e+00,1.827351799999999971e+00,1.829666699999999979e+00,1.775212400000000024e+00,1.822406200000000087e+00,1.884121099999999993e+00,1.898642299999999894e+00,1.887751299999999910e+00,1.945836099999999957e+00,2.087417400000000089e+00,2.080156800000000139e+00,2.076526599999999778e+00,2.072896200000000189e+00,2.054744700000000091e+00,2.031537500000000218e+00,1.887200999999999906e+00,1.919676699999999903e+00,1.962977600000000100e+00
4.009000000000000000e+03,1.000000000000000000e+00,1.779840700000000053e+00,1.801768899999999896e+00,1.838316000000000061e+00,1.827351799999999971e+00,1.829666699999999979e+00,1.775212400000000024e+00,1.822406200000000087e+00,1.884121099999999993e+00,1.898642299999999894e+00,1.887751299999999910e+00,1.945836099999999957e+00,2.087417400000000089e+00,2.080156800000000139e+00,2.076526599999999778e+00,2.072896200000000189e+00,2.054744700000000091e+00,2.031537500000000218e+00,1.887200999999999906e+00,1.919676699999999903e+00,1.962977600000000100e+00,1.984628199999999953e+00
4.009000000000000000e+03,2.000000000000000000e+00,1.801768899999999896e+00,1.838316000000000061e+00,1.827351799999999971e+00,1.829666699999999979e+00,1.775212400000000024e+00,1.822406200000000087e+00,1.884121099999999993e+00,1.898642299999999894e+00,1.887751299999999910e+00,1.945836099999999957e+00,2.087417400000000089e+00,2.080156800000000139e+00,2.076526599999999778e+00,2.072896200000000189e+00,2.054744700000000091e+00,2.031537500000000218e+00,1.887200999999999906e+00,1.919676699999999903e+00,1.962977600000000100e+00,1.984628199999999953e+00,1.981019700000000050e+00
4.009000000000000000e+03,3.000000000000000000e+00,1.838316000000000061e+00,1.827351799999999971e+00,1.829666699999999979e+00,1.775212400000000024e+00,1.822406200000000087e+00,1.884121099999999993e+00,1.898642299999999894e+00,1.887751299999999910e+00,1.945836099999999957e+00,2.087417400000000089e+00,2.080156800000000139e+00,2.076526599999999778e+00,2.072896200000000189e+00,2.054744700000000091e+00,2.031537500000000218e+00,1.887200999999999906e+00,1.919676699999999903e+00,1.962977600000000100e+00,1.984628199999999953e+00,1.981019700000000050e+00,1.984628199999999953e+00
